month,season,temperature,precipitation,job_type,village_population,num_jobs_posted,avg_wage
8,Monsoon,38.19064700665915,21.457289109407938,Furniture and Furnishing,4131,19,417
10,Winter,30.824275827010297,18.099331593615148,Telecommunications,2010,9,597
12,Winter,26.230609791636645,14.886531394472795,Healthcare,3878,22,610
8,Monsoon,30.22290175261239,77.35981715958623,Agriculture,1862,19,784
7,Monsoon,25.094829198779284,27.524158494282833,"Transportation, Logistics",3152,19,471
2,Winter,31.968762140709572,11.215707666618496,Banking and Financial Services,2759,14,710
3,Summer,46.91202771907274,2.106027067403793,Retail,2013,13,396
5,Summer,46.46885383225314,8.969292460624581,IT and ITeS,2935,18,824
4,Summer,37.808903875345194,7.92021047263418,Leather and Leather Goods,4706,27,385
4,Summer,44.46194341367261,9.526956129899357,IT and ITeS,4814,26,799
5,Summer,35.82956218629767,5.711339624917871,Handlooms and Handicrafts,3607,18,383
1,Winter,21.160178095158095,34.66708373001175,Auto and Auto Components,2910,14,519
9,Monsoon,28.379141687803784,85.71922111824263,IT and ITeS,4371,23,799
7,Monsoon,24.898249129134875,89.29716143211962,Domestic Help,4931,28,317
6,Monsoon,25.390280563947982,48.01978258773309,Domestic Help,4995,26,314
10,Winter,31.559439860222515,3.0383638759735376,"Transportation, Logistics",1542,10,467
6,Monsoon,28.381587426682323,34.07566761717363,Telecommunications,1584,11,588
4,Summer,46.39386759813921,9.382583884059157,Handlooms and Handicrafts,3284,14,382
8,Monsoon,21.03380512243486,84.1466949335153,Private Security Services,1945,8,409
3,Summer,41.169563207604824,6.798901425521038,"Transportation, Logistics",3226,17,443
4,Summer,41.73051718407492,4.291865915252393,"Transportation, Logistics",1015,7,468
11,Winter,33.56628799868402,23.162913131682117,IT and ITeS,4372,23,810
7,Monsoon,26.70931949148718,52.81558513638523,"Travel, Tourism and Hospitality",4951,23,497
11,Winter,38.199172982676046,23.795320667198062,Banking and Financial Services,1755,11,717
12,Winter,22.525570291453295,21.870532303335654,Healthcare,3130,17,596
1,Winter,26.0151620364691,24.746582847251254,Healthcare,1566,10,596
12,Winter,44.936770583692294,48.030958736904545,Domestic Help,3094,15,319
7,Monsoon,36.43711193639891,94.80105189726964,Retail,2068,12,399
7,Monsoon,41.18515679893058,20.1566764389758,Domestic Help,3702,16,296
9,Monsoon,23.838672162293395,48.26338212631353,Domestic Help,1750,13,310
10,Winter,40.971120334941574,46.23765729696047,Media and Entertainment,2711,17,517
6,Monsoon,28.355141307575913,73.58627602077169,Domestic Help,3860,21,300
7,Monsoon,29.70931583611289,27.98910663963836,Media and Entertainment,2363,13,510
12,Winter,32.81792414890637,42.256181261175655,Media and Entertainment,2610,11,512
3,Summer,35.09578559954204,8.251921107569776,Media and Entertainment,2566,12,514
8,Monsoon,39.78184440909611,83.26451521282284,Private Security Services,1075,5,404
2,Winter,40.124873945541935,45.93840679553156,Handlooms and Handicrafts,1212,7,387
4,Summer,45.43807416214875,2.8240354577235935,Retail,2954,19,402
5,Summer,36.99741304028644,3.1468977437215995,Leather and Leather Goods,3239,17,415
2,Winter,26.800804589985354,26.182542525304196,Telecommunications,3744,23,626
6,Monsoon,41.40105516400226,55.02342616114198,IT and ITeS,3211,20,805
11,Winter,38.6161573345571,8.786161740770421,Agriculture,1346,11,352
7,Monsoon,26.327306783760385,75.29931590023708,Handlooms and Handicrafts,3587,16,364
7,Monsoon,22.3048591082827,65.2670094918291,Food Processing,4468,25,386
8,Monsoon,35.62840503564665,81.31335653412108,Food Processing,3676,21,399
3,Summer,37.643198185837086,5.4344529304556,Healthcare,1619,8,613
9,Monsoon,44.981044900639795,29.183447544870134,Food Processing,1608,10,387
7,Monsoon,31.542868579530776,39.3228092084258,"Building, Construction and Real Estate",3938,19,464
10,Winter,30.80396888574907,44.03076117038852,Private Security Services,3351,14,411
5,Summer,36.552007515192024,2.854657954857326,Furniture and Furnishing,2917,13,398
6,Monsoon,35.45578618865906,34.79270734438214,Telecommunications,1404,6,624
9,Monsoon,36.93124259649904,34.75088857297757,IT and ITeS,3395,15,806
3,Summer,40.921116868862285,9.066423073660753,Leather and Leather Goods,3933,20,415
11,Winter,26.350871028702898,8.054186228079097,Telecommunications,3755,18,624
3,Summer,46.660960157728326,9.242922509249764,Banking and Financial Services,1648,11,717
7,Monsoon,24.987444408297836,71.40690162081461,Textile and Clothing,3681,20,367
8,Monsoon,25.189003748413185,56.973914823606805,"Building, Construction and Real Estate",4717,11,186
8,Monsoon,21.183830402073294,28.7192265019793,Textile and Clothing,4097,19,347
2,Winter,31.10600199317218,3.9442109234353815,Textile and Clothing,4771,22,359
5,Summer,42.251799771421,9.938522229483508,Electronics and IT hardware,4190,23,664
10,Winter,37.94171388609796,27.370642585497944,Textile and Clothing,1464,10,336
12,Winter,29.4804614449248,46.49247670477401,Pharmaceuticals,3431,19,538
2,Winter,20.568596741260258,25.60928655890864,Electronics and IT hardware,2969,15,671
7,Monsoon,41.51524288569104,74.59335742860628,Electronics and IT hardware,1256,6,670
1,Winter,39.57871907282514,25.836205203707408,Textile and Clothing,4030,20,357
5,Summer,35.136206870884386,8.965083082200975,Pharmaceuticals,3982,23,571
1,Winter,22.902258330378125,20.58911844819355,Banking and Financial Services,1202,8,725
1,Winter,22.402215115603397,5.41845865298749,Furniture and Furnishing,2017,11,412
4,Summer,41.18686764957811,0.694591072150258,Furniture and Furnishing,4516,23,420
8,Monsoon,26.722907029607462,69.97033117171546,Pharmaceuticals,2777,14,573
7,Monsoon,34.493206120519346,76.92184442432857,"Transportation, Logistics",3860,22,446
8,Monsoon,34.55644989828503,76.43757271829483,Auto and Auto Components,1015,4,519
7,Monsoon,44.07805311460819,96.5876973942562,Retail,3687,22,414
7,Monsoon,36.09810306849865,97.48388021074456,Banking and Financial Services,4642,25,706
9,Monsoon,28.93435846396452,79.466800792128,Furniture and Furnishing,4848,28,388
6,Monsoon,26.260262857947346,98.792996570983,Domestic Help,2555,13,294
1,Winter,43.61933002157119,9.936391495209874,"Transportation, Logistics",4518,22,455
11,Winter,41.0660227285976,25.574736579802938,Telecommunications,3503,20,617
10,Winter,41.195425078986325,10.982869598219258,Auto and Auto Components,4732,22,491
1,Winter,39.33230645879412,32.07801076480776,Furniture and Furnishing,3188,19,424
12,Winter,39.93939279122027,40.092723297151615,Pharmaceuticals,1164,8,559
11,Winter,37.00447167023306,48.18767139800396,Domestic Help,2520,14,308
4,Summer,35.878329366257596,9.124782328280137,Healthcare,2312,12,624
8,Monsoon,41.81906672204276,21.407621695799666,Food Processing,4007,22,409
4,Summer,43.289941426641654,4.949560931507357,Handlooms and Handicrafts,3854,21,379
9,Monsoon,34.756508615496514,63.96472305542421,Textile and Clothing,4818,26,353
5,Summer,41.40380336053491,5.204224668243128,Electronics and IT hardware,2001,8,672
12,Winter,30.737097200937058,26.11618386850903,"Transportation, Logistics",4805,24,470
2,Winter,25.610027576218275,38.483164075972844,Beauty and Wellness,3513,17,401
5,Summer,39.9225190224276,0.608455571200307,Agriculture,3788,21,369
2,Winter,21.737075274209584,17.305278036682388,Pharmaceuticals,1285,7,545
3,Summer,36.254541855558266,6.2113578670884095,Auto and Auto Components,1888,11,517
8,Monsoon,27.598350431422,81.59508976295885,Media and Entertainment,1665,12,508
12,Winter,32.594204160427374,7.404567815495339,IT and ITeS,1273,5,822
8,Monsoon,34.01403758309337,94.56527030395728,Handlooms and Handicrafts,4231,19,385
6,Monsoon,23.354811682853697,94.37839608482327,Beauty and Wellness,3691,20,384
11,Winter,21.671314658984542,46.22768629207581,Healthcare,2248,12,596
8,Monsoon,27.193196821459846,24.40741681762755,Leather and Leather Goods,2402,14,409
11,Winter,39.4493270285998,49.464860596721245,Domestic Help,3491,16,312
7,Monsoon,31.172014308216788,56.70723161639443,Banking and Financial Services,3649,20,703
10,Winter,36.68951502537382,7.388066995139219,Textile and Clothing,2404,11,359
9,Monsoon,31.494917490222626,98.96628524946367,Pharmaceuticals,4326,25,573
4,Summer,43.45730840680234,1.0945296220767275,"Travel, Tourism and Hospitality",2936,16,491
11,Winter,38.50448874928816,5.776814360734312,Food Processing,4902,27,400
10,Winter,23.000538535577725,27.10114261366495,Media and Entertainment,2349,15,513
8,Monsoon,41.70838866089751,68.849989437419,Furniture and Furnishing,2189,10,413
7,Monsoon,24.373055874071166,54.52511006786402,Private Security Services,2968,13,405
11,Winter,29.857986028534032,29.034482590241222,"Transportation, Logistics",1007,3,435
3,Summer,41.85115102200029,5.06176055883334,Banking and Financial Services,3575,21,712
3,Summer,45.45160049310401,9.335061958858716,Electronics and IT hardware,1992,14,654
9,Monsoon,35.644117045121924,70.25087465725993,Retail,2471,13,393
12,Winter,33.22191673613861,5.393036298287907,Food Processing,4152,22,398
7,Monsoon,23.731940554627744,87.66299648067091,IT and ITeS,3523,19,825
7,Monsoon,22.604120169328485,22.014248045720784,Media and Entertainment,2899,17,519
10,Winter,38.83492720103055,27.534915498277208,Banking and Financial Services,1786,11,696
6,Monsoon,44.387715862408214,79.45319908505601,Beauty and Wellness,2794,17,387
9,Monsoon,30.476130633944525,42.721669354566956,Private Security Services,3728,20,390
9,Monsoon,32.23547521507233,20.30944917092708,Banking and Financial Services,3265,15,709
2,Winter,30.52189987631948,22.77791084591263,Healthcare,1640,7,590
6,Monsoon,25.282819302254634,67.02167865367377,Electronics and IT hardware,3892,17,650
2,Winter,36.43673414883221,46.083285292419376,Domestic Help,1941,11,317
11,Winter,40.199882906942634,47.92615925987389,"Building, Construction and Real Estate",3373,21,468
2,Winter,32.31239998812543,24.186978332544633,"Travel, Tourism and Hospitality",2253,15,516
1,Winter,20.17335332548273,8.102159475998866,Textile and Clothing,2417,11,366
1,Winter,26.92033350745504,13.906124538944702,Leather and Leather Goods,1170,6,385
12,Winter,32.411622468619754,18.368111302653627,Electronics and IT hardware,3707,20,668
10,Winter,37.463749992284534,35.38298806021204,Telecommunications,4836,26,591
11,Winter,30.22547758972611,6.7665702978754965,Auto and Auto Components,2814,13,508
4,Summer,36.106040400217275,2.446742570300986,Telecommunications,1549,9,626
5,Summer,38.868011680832694,6.701729150545084,Private Security Services,1198,4,388
11,Winter,24.863296992567864,22.808386617536968,Auto and Auto Components,4005,18,504
3,Summer,44.91009116520159,7.676891962866702,Media and Entertainment,1948,9,496
4,Summer,46.703829084057155,4.322782960758312,Retail,3798,23,418
6,Monsoon,44.99043660460039,48.161622815239596,Media and Entertainment,2779,16,497
1,Winter,23.184513824156216,20.651209650592854,Handlooms and Handicrafts,4635,24,386
3,Summer,42.93516935136594,9.597926193464497,Retail,3163,18,415
4,Summer,41.494813639095675,7.114646302570026,Leather and Leather Goods,1080,4,422
6,Monsoon,32.20266459219698,27.72416892634326,Auto and Auto Components,1957,14,520
4,Summer,37.10781206685139,7.495921936447473,Private Security Services,3405,18,423
11,Winter,28.543970684903556,20.599316190968807,Leather and Leather Goods,1625,6,419
8,Monsoon,41.98007193520161,47.955342796555485,Pharmaceuticals,4843,25,552
6,Monsoon,32.53379251335522,74.80155827667318,Textile and Clothing,2409,10,366
8,Monsoon,20.15468154108491,70.14502759031998,Telecommunications,4135,24,611
3,Summer,44.242337861383945,2.382429159189469,Agriculture,1653,9,338
2,Winter,24.769284161800208,1.4202040638498503,Banking and Financial Services,3547,20,692
12,Winter,21.985870180147217,41.43144808120559,Banking and Financial Services,3306,16,702
9,Monsoon,33.88912032235615,23.753083029665056,Private Security Services,4272,23,396
7,Monsoon,43.21563584244109,66.64281812121722,IT and ITeS,4197,20,793
4,Summer,39.36947310339508,5.343461544014037,Healthcare,4780,28,620
3,Summer,36.16550110523803,3.2810814101802444,Domestic Help,3466,18,304
5,Summer,39.6475018506103,4.027713796294447,Auto and Auto Components,3155,15,506
5,Summer,42.611626773142014,6.612198237550629,Private Security Services,3189,14,390
11,Winter,25.16861466349623,40.46905094896611,Pharmaceuticals,1854,8,552
11,Winter,44.26432318869768,40.15025310627814,IT and ITeS,2948,13,815
12,Winter,42.957266047616116,25.798412074619453,Pharmaceuticals,2916,12,543
11,Winter,43.95154954149794,2.463268555966114,Healthcare,3545,32,1081
5,Summer,42.784575609173785,2.1664126103420833,Domestic Help,4026,22,314
3,Summer,40.66363971552232,7.237861814044785,Electronics and IT hardware,2562,11,673
11,Winter,30.65053631991217,31.801648573661918,Auto and Auto Components,2564,14,523
6,Monsoon,20.853603485617985,81.71567190598105,Leather and Leather Goods,2558,17,392
3,Summer,35.27479401069924,7.844229867588001,Media and Entertainment,2742,16,515
6,Monsoon,44.2542859549618,85.44181599476217,"Transportation, Logistics",4211,21,473
5,Summer,39.69949018975276,9.16754048538619,Auto and Auto Components,3528,20,493
3,Summer,43.677328470449766,4.236255743844131,Private Security Services,2959,17,411
8,Monsoon,25.346693340457545,21.54528346805062,Electronics and IT hardware,3586,21,637
5,Summer,36.51683112219177,0.677679451757468,Leather and Leather Goods,3937,23,416
10,Winter,25.32150152479167,13.380054441587658,Domestic Help,2169,15,301
10,Winter,35.239927842863075,14.555182569626874,Furniture and Furnishing,3272,17,384
1,Winter,34.895167936347505,28.915523569881895,Textile and Clothing,2138,15,367
8,Monsoon,31.53664813825686,97.6079012565,Beauty and Wellness,2871,15,410
11,Winter,42.101856084581726,16.674993991136024,Domestic Help,1970,8,283
12,Winter,28.272429827002764,32.10105819162044,Telecommunications,3214,19,610
4,Summer,36.484128032022525,8.023236184536048,Banking and Financial Services,2002,8,699
9,Monsoon,39.31339379080904,26.238546775017824,Telecommunications,1419,6,621
4,Summer,36.31786608077034,3.743370013932741,Electronics and IT hardware,2808,17,659
3,Summer,47.208305537901055,2.3447284078463158,Telecommunications,2694,12,622
2,Winter,23.53476422729545,21.009175227660158,Beauty and Wellness,2895,16,386
8,Monsoon,25.293534355887736,24.413012599858,Domestic Help,1675,6,286
8,Monsoon,22.60068085120389,48.228866369319874,Handlooms and Handicrafts,1100,4,388
2,Winter,27.833602887061843,25.703410089102697,"Travel, Tourism and Hospitality",3232,18,522
5,Summer,43.75333124898428,8.899073593483251,IT and ITeS,3468,21,795
1,Winter,29.156937990288974,26.81399024145867,Retail,2628,15,397
3,Summer,40.53435496455927,7.597146388535153,Telecommunications,4084,21,617
5,Summer,46.273995819551224,1.2299596032244764,IT and ITeS,1425,6,799
2,Winter,20.154840234150857,19.616505347096137,IT and ITeS,2967,15,826
6,Monsoon,39.21886972652014,21.099317172848806,Private Security Services,2316,13,403
12,Winter,27.280870808217458,30.195752847956797,IT and ITeS,3776,19,827
8,Monsoon,20.409197353936936,64.0243123012918,"Transportation, Logistics",2352,13,461
4,Summer,43.64963255319295,3.1520077779459688,"Travel, Tourism and Hospitality",2460,10,511
6,Monsoon,35.703386708873275,64.29762511657636,"Transportation, Logistics",4301,23,459
9,Monsoon,40.86251279952926,61.84031872821712,"Travel, Tourism and Hospitality",3096,18,495
10,Winter,22.79910906504917,7.128333613608922,Food Processing,2076,8,400
4,Summer,43.12137934288029,6.516655423357437,Agriculture,3197,18,342
6,Monsoon,26.102613377795443,62.40132789178457,Healthcare,1551,18,1098
7,Monsoon,29.29973088562332,20.519002738897967,Retail,4130,21,409
1,Winter,33.164954608078126,21.532980682583553,Beauty and Wellness,1196,10,392
7,Monsoon,41.13616793438045,45.4831810393314,Electronics and IT hardware,3682,23,663
6,Monsoon,28.661778442172135,90.63831107762255,Electronics and IT hardware,3486,17,636
12,Winter,20.534944014854783,24.365983091446264,Leather and Leather Goods,2867,15,423
7,Monsoon,25.749217282803354,49.08488578393591,Healthcare,3990,18,600
3,Summer,44.63663019595029,3.698513950804332,Domestic Help,2513,17,287
7,Monsoon,22.53696643151704,30.09303619763366,Media and Entertainment,1795,8,519
5,Summer,42.92306686459914,3.940926914271994,Healthcare,4737,43,1084
12,Winter,21.681513744717293,11.37470909741708,Healthcare,1741,6,611
2,Winter,24.622822701109044,2.928556641732727,Banking and Financial Services,1706,7,706
11,Winter,43.464093137957306,2.2813088220549282,Media and Entertainment,3568,21,503
